match_weight,match_probability,source_dataset_l,source_dataset_r,uid_l,uid_r,state_l,state_r,gamma_state,city_l,city_r,gamma_city,zip5_l,zip5_r,gamma_zip5,name_l,name_r,gamma_name,address_l,address_r,gamma_address,rank_within_left,match_key,ensemble_score,hybrid_score
8.688679430637757,0.9975823378019729,A,B,A_875,B_875,OR,OR,1.0,EUGENE,EUGENE,1.0,97401,97405,0.0,WEST 5TH AVENUE & SENECA ROAD WATER QUALITY IMPROVEMENTS,WEST 5TH AVENUE & SENECA ROAD WATER QUALITY IMPROVEMENTS,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_554,B_554,WI,WI,1.0,DELAVAN,DELAVAN,1.0,53115,53523,0.0,DELAVAN PUBLIC LIBRARY ADDITION AND RENOVATION,DELAVAN PUBLIC LIBRARY ADDITION AND RENOVATION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_687,B_687,TN,TN,1.0,MEMPHIS,MEMPHIS,1.0,38126,38116,0.0,GREEN LEAF ORGANIC MARKET + DELI,GREEN LEAF ORGANIC MARKET + DELI,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_721,B_721,ON,ON,1.0,ST THOMAS,ST THOMAS,1.0,5,0,0.0,TECHNOLOGY TRAIL CONSTRUCTION,TECHNOLOGY TRAIL CONSTRUCTION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_604,B_604,TX,TX,1.0,LUBBOCK,LUBBOCK,1.0,79410,79041,0.0,TEXAS TECH UNIVERSITY PLANT GENOME LAB RENOVATION,TEXAS TECH UNIVERSITY PLANT GENOME LAB RENOVATION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_138,B_138,NH,NH,1.0,NEWMARKET,NEWMARKET,1.0,03857,03833,0.0,SEPTAGE RECEIVING UPGRADE PHASE 1,SEPTAGE RECEIVING UPGRADE PHASE 1,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_959,B_959,AZ,AZ,1.0,MESA,MESA,1.0,85212,85138,0.0,GATEWAY COMMERCE CENTER II,GATEWAY COMMERCE CENTER II,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_956,B_956,AB,AB,1.0,MEDICINE HAT,MEDICINE HAT,1.0,1,0,0.0,ST. FRANCIS XAVIER REPLACEMENT SCHOOL,ST. FRANCIS XAVIER REPLACEMENT SCHOOL,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_299,B_299,NC,NC,1.0,CAMP LEJEUNE,CAMP LEJEUNE,1.0,28547,28562,0.0,LANDFILL CLOSURE PHASE III,LANDFILL CLOSURE PHASE III,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_359,B_359,ON,ON,1.0,BRADFORD,BRADFORD,1.0,3,9,0.0,HOLY TRINITY CATHOLIC HIGH SCHOOL ADDITION,HOLY TRINITY CATHOLIC HIGH SCHOOL ADDITION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_315,B_315,VT,VT,1.0,WATERBURY,WATERBURY,1.0,05676,05443,0.0,LITTLE RIVER STATE PARK ENTRANCE ROAD DRAINAGE IMPROVEMENTS,LITTLE RIVER STATE PARK ENTRANCE ROAD DRAINAGE IMPROVEMENTS,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_353,B_353,ON,ON,1.0,COBOURG,COBOURG,1.0,9,0,0.0,WELCOME INTERSECTION IMPROVEMENTS,WELCOME INTERSECTION IMPROVEMENTS,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_443,B_443,TX,TX,1.0,EL PASO,EL PASO,1.0,79912,88021,0.0,MESA HILLS II MULTIFAMILY NEW CONSTRUCTION,MESA HILLS II MULTIFAMILY NEW CONSTRUCTION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_231,B_231,TX,TX,1.0,LUBBOCK,LUBBOCK,1.0,79411,79041,0.0,CDBG - MINOR REHAB,CDBG - MINOR REHAB,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_245,B_245,NY,NY,1.0,LAKE PLACID,LAKE PLACID,1.0,12946,12852,0.0,MT VAN HOEVENBERG SLIDING TRACK MODERNIZATION,MT VAN HOEVENBERG SLIDING TRACK MODERNIZATION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_89,B_89,TN,TN,1.0,KNOXVILLE,KNOXVILLE,1.0,37921,37912,0.0,SOUTH KNOX MINI-BASIN 40F3 WATER AND WASTEWATER UPGRADES,SOUTH KNOX MINI-BASIN 40F3 WATER AND WASTEWATER UPGRADES,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_26,B_26,ON,ON,1.0,OSHAWA,OSHAWA,1.0,171,0,0.0,KINSMEN CIVIC MEMORIAL STADIUM REDEVELOPMENT,KINSMEN CIVIC MEMORIAL STADIUM REDEVELOPMENT,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_422,B_422,WA,WA,1.0,YAKIMA,YAKIMA,1.0,98901,98848,0.0,YTC 872 MOV PARKING REPAIR,YTC 872 MOV PARKING REPAIR,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_46,B_46,IL,IL,1.0,URBANA,URBANA,1.0,61802,61849,0.0,KICKAPOO RAIL TRAIL TRAILHEAD PAVILION,KICKAPOO RAIL TRAIL TRAILHEAD PAVILION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_523,B_523,WA,WA,1.0,BELLINGHAM,BELLINGHAM,1.0,98225,98266,0.0,BELLINGHAM SHIPPING TERMINAL PORTABLE BARGE RAMP,BELLINGHAM SHIPPING TERMINAL PORTABLE BARGE RAMP,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_289,B_289,TX,TX,1.0,WAXAHACHIE,WAXAHACHIE,1.0,75165,76631,0.0,COLEMAN JUNIOR HIGH TRACK AND FIELD,COLEMAN JUNIOR HIGH TRACK AND FIELD,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_211,B_211,UT,UT,1.0,HYRUM,HYRUM,1.0,84319,84308,0.0,LIBBIE SPRINGS PARK,LIBBIE SPRINGS PARK,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_648,B_648,TN,TN,1.0,RIPLEY,RIPLEY,1.0,38063,72315,0.0,RIPLEY HWY 209 SEWER FORCE MAIN,RIPLEY HWY 209 SEWER FORCE MAIN,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_501,B_501,WA,WA,1.0,ASOTIN,ASOTIN,1.0,99402,97828,0.0,ASOTIN HIGH SCHOOL CLASSROOM RENOVATION,ASOTIN HIGH SCHOOL CLASSROOM RENOVATION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_83,B_83,KY,KY,1.0,NICHOLASVILLE,NICHOLASVILLE,1.0,40356,40342,0.0,BRANNON ROAD WIDENING WATER LINE RELOCATION,BRANNON ROAD WIDENING WATER LINE RELOCATION,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_230,B_230,TN,TN,1.0,JASPER,JASPER,1.0,37347,37376,0.0,MARION COUNTY HEALTH DEPARTMENT RENOVATIONS,MARION COUNTY HEALTH DEPARTMENT RENOVATIONS,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_259,B_259,TX,TX,1.0,LUFKIN,LUFKIN,1.0,75901,75845,0.0,ANGELINA WATER SUPPLY CORPORATION - NEW WATER PLANT,ANGELINA WATER SUPPLY CORPORATION - NEW WATER PLANT,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_175,B_175,MT,MT,1.0,COLSTRIP,COLSTRIP,1.0,59323,59038,0.0,2025 COLSTRIP CRACK AND CHIP SEALING,2025 COLSTRIP CRACK AND CHIP SEALING,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_215,B_215,FL,FL,1.0,GAINESVILLE,GAINESVILLE,1.0,32601,32091,0.0,AUTOMOTIVE TECHNOLOGY AND TRAINING CENTER,AUTOMOTIVE TECHNOLOGY AND TRAINING CENTER,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_918,B_918,ON,ON,1.0,SARNIA,SARNIA,1.0,7,0,0.0,MICHIGAN FORCEMAIN AND WATERMAIN,MICHIGAN FORCEMAIN AND WATERMAIN,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
8.688679430637757,0.9975823378019729,A,B,A_905,B_905,ON,ON,1.0,BURLINGTON,BURLINGTON,1.0,721,3,0.0,THE RESIDENCES ON CUMBERLAND,THE RESIDENCES ON CUMBERLAND,4.0,,,4.0,1,,0.8235294117647058,0.9105558747833393
4.6196191632188786,0.9609123259929564,A,B,A_71,B_71,IN,IN,1.0,LA PORTE,LA PORTE,1.0,46350,,0.0,HUDSON & SAUGANY LAKE WASTEWATER SYSTEM (WITH PS ) PHI REBID,HUDSON & SAUGANY LAKE WASTEWATER SYSTEM - PHASE I CONTRACT B SAUGANY LAKE WASTEW,1.0,,,4.0,1,,0.8597402597402598,0.910326292866608
7.802986427573264,0.9955421374232053,A,B,A_304,B_304,FL,FL,1.0,TAMPA,TAMPA,1.0,33602,33811,0.0,DOMO AT CASS SQUARE RESIDENTIAL,DOMO AT CASS SQUARE,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_326,B_326,ON,ON,1.0,BELLEVILLE,BELLEVILLE,1.0,8,0,0.0,BAY DRIVE AREA WATERMAIN INTERCONNECTIONS,BAY DRIVE AREA WATERMAIN INTERCONNECTIONS AND DUNDAS ST E WATERMAIN DECOMMISSION,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_288,B_288,FL,FL,1.0,JACKSONVILLE,JACKSONVILLE,1.0,32202,32091,0.0,PANDA EXPRESS CHINESE KITCHEN,PANDA EXPRESS CHINESE KITCHEN RENOVATION / JACKSONVILLE,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_710,B_710,WA,WA,1.0,SPOKANE,SPOKANE,1.0,99208,83804,0.0,PROVIDENCE HOLY FAMILY HOSPITAL,PROVIDENCE HOLY FAMILY HOSPITAL RENOVATION PHASE I TO V,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_167,B_167,NV,NV,1.0,HENDERSON,HENDERSON,1.0,89015,89002,0.0,VAN WAGENEN STREET IMPROVEMENTS,VAN WAGENEN STREET IMPROVEMENTS LAKE MEAD PKWY TO GREENWAY RD,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_321,B_321,CO,CO,1.0,HOLYOKE,HOLYOKE,1.0,80734,69127,0.0,HOLYOKE MUNICIPAL AIRPORT REHABILITATION,HOLYOKE MUNICIPAL AIRPORT,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_899,B_899,CO,CO,1.0,PUEBLO,PUEBLO,1.0,81003,81069,0.0,ASPHALT AND UTILITY IMPROVEMENTS - NORTHERN AVENUE,ASPHALT AND UTILITY IMPROVEMENTS - NORTHERN AVENUE (PRAIRIE TO I-25),2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_997,B_997,MO,MO,1.0,MARYLAND HEIGHTS,MARYLAND HEIGHTS,1.0,63017,62014,0.0,RIVER VALLEY COMMERCE CENTER BUILDING 1,RIVER VALLEY COMMERCE CENTER,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_588,B_588,TX,TX,1.0,SAN ANTONIO,SAN ANTONIO,1.0,78223,78113,0.0,UNION PARK APARTMENTS REHABILITATION,UNION PARK APARTMENTS,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_551,B_551,FL,FL,1.0,JACKSONVILLE,JACKSONVILLE,1.0,32218,32091,0.0,WATER MAIN AND FORCE MAIN EXTENSIONS,WATER MAIN AND FORCE MAIN EXTENSIONS ON LEM TURNER ROAD,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_146,B_146,FL,FL,1.0,ORLANDO,ORLANDO,1.0,32803,32168,0.0,BALDWIN CROSSING TOWNHOMES,BALDWIN CROSSING,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_629,B_629,KY,KY,1.0,CAMPBELLSVILLE,CAMPBELLSVILLE,1.0,42718,42642,0.0,TAYLOR COUNTY COMMUNITY PARK IMPROVEMENTS REBID,TAYLOR COUNTY COMMUNITY PARK,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_757,B_757,PA,PA,1.0,CLEARFIELD,CLEARFIELD,1.0,16830,16874,0.0,MONTGOMERY RUN WATER TREATMENT FACILITY UPGRADES,MONTGOMERY RUN WATER TREATMENT FACILITY UPGRADES - CONTRACT : ELECTRICAL WORK,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_697,B_697,WI,WI,1.0,WAUSAU,WAUSAU,1.0,54403,54411,0.0,WAUSAU DOWNTOWN AIRPORT TERMINAL RENOVATIONS,WAUSAU DOWNTOWN AIRPORT,2.0,,,4.0,1,,0.8235294117647058,0.9095357745939556
7.802986427573264,0.9955421374232053,A,B,A_390,B_390,FL,FL,1.0,SOUTH DAYTONA,SOUTH DAYTONA,1.0,32119,32168,0.0,REED CANAL STORM WATER POND EXPANSION,REED CANAL STORMWATER POND EXPANSION PROJECT,2.0,,,4.0,1,,0.8152249134948096,0.9053835254590075
8.988852972884597,0.9980355921632855,A,B,A_926,B_926,TX,TX,1.0,WAXAHACHIE,WAXAHACHIE,1.0,75165,76631,0.0,CONSTRUCTION OF MYRTLE CREEK PHASE 2D,"CONSTRUCTION OF MYRTLE CREEK, PHASE 2D",3.0,,,4.0,1,,0.8126677265500795,0.9053516593566825
8.988852972884597,0.9980355921632855,A,B,A_874,B_874,NC,NC,1.0,CHARLOTTE,CHARLOTTE,1.0,28203,29732,0.0,CHARLOTTE FIRE STATION 2 - ADDITION AND RENOVATIONS,CHARLOTTE FIRE STATION #2 - ADDITION AND RENOVATIONS,3.0,,,4.0,1,,0.8113315237599464,0.9046835579616159
7.802986427573264,0.9955421374232053,A,B,A_771,B_771,FL,FL,1.0,JACKSONVILLE,JACKSONVILLE,1.0,32220,32091,0.0,WESTLAKE INDUSTRIAL PARK WAREHOUSE BUILDING (LOTS 14/15),WESTLAKE INDUSTRIAL PARK WAREHOUSES,2.0,,,4.0,1,,0.8132992327365729,0.904420685079889
8.988852972884597,0.9980355921632855,A,B,A_663,B_663,FL,FL,1.0,JACKSONVILLE,JACKSONVILLE,1.0,32216,32091,0.0,"ASHCHI SURGERY CENTER RENOVATION - JACKSONVILLE, FL",ASHCHI SURGERY CENTER RENOVATION / JACKSONVILLE,3.0,,,4.0,1,,0.8099547511312216,0.9039951716472536
8.988852972884597,0.9980355921632855,A,B,A_746,B_746,ON,ON,1.0,BARRIE,BARRIE,1.0,4,9,0.0,ASSIKINACK PUBLIC SCHOOL SITE REFURBISHMENT,ASSIKINACK PUBLIC SCHOOL - SITE REFURBISHMENT,3.0,,,4.0,1,,0.8089789827135928,0.9035072874384391
8.988852972884597,0.9980355921632855,A,B,A_222,B_222,LA,LA,1.0,WINNSBORO,WINNSBORO,1.0,71295,71418,0.0,DR ROGERS ROAD IMPROVEMENTS,DR. ROGERS ROAD IMPROVEMENTS,3.0,,,4.0,1,,0.8086987522281641,0.9033671721957248
8.988852972884597,0.9980355921632855,A,B,A_528,B_528,TX,TX,1.0,SAN ANTONIO,SAN ANTONIO,1.0,78212,78113,0.0,LUENSMANN OFF-SITE WATER MAIN EXTENSION PHASE 2,LUENSMANN OFF-SITE WATER MAIN EXTENSION (PHASE 2),3.0,,,4.0,1,,0.8085106382978723,0.9032731152305788
8.988852972884597,0.9980355921632855,A,B,A_742,B_742,MO,MO,1.0,INDEPENDENCE,INDEPENDENCE,1.0,64056,64076,0.0,"VALVOLINE INSTANT OIL CHANGE - INDEPENDENCE, MO",VALVOLINE INSTANT OIL CHANGE / INDEPENDENCE,3.0,,,4.0,1,,0.8071135430916552,0.9025745676274703
16.0667646266215,0.9999854314748834,A,B,A_661,B_661,NM,NM,1.0,ALBUQUERQUE,ALBUQUERQUE,1.0,87121,87121,1.0,QUICK TRIP STATION/TRUCK STOP,QUICK TRIP TRUCK PLAZA,1.0,,,4.0,1,,0.8039215686274509,0.9019535000511671
7.802986427573264,0.9955421374232053,A,B,A_805,B_805,FL,FL,1.0,TAMPA,TAMPA,1.0,33625,,0.0,SAUCY'S - TAMPA FL,SAUCY / TAMPA,2.0,,,4.0,1,,0.8058135412974121,0.9006778393603088
16.0667646266215,0.9999854314748834,A,B,A_267,B_267,GA,GA,1.0,LAKELAND,LAKELAND,1.0,31635,31635,1.0,"CIRCLE K - LAKELAND, GA",CIRCLE K - MAIN & OAK / LAKELAND,1.0,,,4.0,1,,0.8009049773755655,0.9004452044252245
7.802986427573264,0.9955421374232053,A,B,A_561,B_561,WA,WA,1.0,SPOKANE,SPOKANE,1.0,99204,83804,0.0,LINCOLN STREET PEDESTRIAN BIKE SAFETY IMPROVEMENTS,LINCOLN STREET PEDESTRIAN-BIKE SAFETY,2.0,,,4.0,1,,0.8044515103338633,0.8999968238785343
8.988852972884597,0.9980355921632855,A,B,A_311,B_311,CA,CA,1.0,TURLOCK,TURLOCK,1.0,95382,93635,0.0,BID PACKAGE 1 FOR ROADS PROGRAM,BID PACKAGE 3 FOR ROADS PROGRAM CIP,3.0,,,4.0,1,,0.8007590132827325,0.899397302723009
7.802986427573264,0.9955421374232053,A,B,A_993,B_993,KY,KY,1.0,BARDSTOWN,BARDSTOWN,1.0,40004,40342,0.0,NEWCOMB OIL DISTRIBUTION CENTER II,NEWCOMB OIL DISTRIBUTION CENTER / BARDSTOWN,2.0,,,4.0,1,,0.8021390374331551,0.8988405874281802
8.988852972884597,0.9980355921632855,A,B,A_868,B_868,WA,WA,1.0,TACOMA,TACOMA,1.0,98409,98323,0.0,TPU ADMINISTRATIVE BUILDING NORTH ENTRY & ATRIUM REPLACEMENT,TPU ADMINISTRATIVE BUILDING NORTH ENTRY AND ATRIUM REPLACEMENT,3.0,,,4.0,1,,0.7990436886063121,0.8985396403847988
8.988852972884597,0.9980355921632855,A,B,A_50,B_50,CO,CO,1.0,GRAND JUNCTION,GRAND JUNCTION,1.0,81506,81523,0.0,2025 CONTRACT STREET MAINTENANCE NEIGHBORHOOD MILL & OVERLAY,2025 CONTRACT STREET MAINTENANCE NEIGHBORHOOD MILL AND OVERLAY,3.0,,,4.0,1,,0.7990436886063121,0.8985396403847988
8.988852972884597,0.9980355921632855,A,B,A_756,B_756,ON,ON,1.0,HAMILTON,HAMILTON,1.0,842,3,0.0,ROSEDALE ELEMENTARY SCHOOL GYM ADDITION & RENOVATION,ROSEDALE ELEMENTARY SCHOOL GYM ADDITION AND RENOVATION,3.0,,,4.0,1,,0.7977668562887951,0.8979012242260402
8.988852972884597,0.9980355921632855,A,B,A_145,B_145,GA,GA,1.0,WAYCROSS,WAYCROSS,1.0,31501,31537,0.0,"VERIZON WIRELESS - WAYCROSS, GA",VERIZON WIRELESS / WAYCROSS,3.0,,,4.0,1,,0.7973856209150327,0.8977106065391591
8.988852972884597,0.9980355921632855,A,B,A_844,B_844,WY,WY,1.0,SUNDANCE,SUNDANCE,1.0,82729,82701,0.0,"DOLLAR GENERAL - SUNDANCE, WY",DOLLAR GENERAL / SUNDANCE,3.0,,,4.0,1,,0.7952941176470588,0.8966648549051721
7.802986427573264,0.9955421374232053,A,B,A_55,B_55,OK,OK,1.0,OKLAHOMA CITY,OKLAHOMA CITY,1.0,73134,73018,0.0,BRAKES PLUS OKLAHOMA CITY OK,BRAKES PLUS / OKLAHOMA CITY,2.0,,,4.0,1,,0.7963800904977375,0.8959611139604714
8.988852972884597,0.9980355921632855,A,B,A_873,B_873,CA,CA,1.0,SANTA MARIA,SANTA MARIA,1.0,93454,93254,0.0,SPLASH N DASH CAR WASH/CAFE,SPLASH N DASH CARWASH,3.0,,,4.0,1,,0.7899159663865545,0.89397577927492
7.802986427573264,0.9955421374232053,A,B,A_975,B_975,CA,CA,1.0,REDDING,REDDING,1.0,96001,96084,0.0,REDDING RANCHERIA NEW TRIBAL HEALTH VILLAGE,REDDING RANCHERIA TRIBAL HEALTH VILLAGE,2.0,,,4.0,1,,0.7920097119523232,0.8937759246877642
4.6196191632188786,0.9609123259929564,A,B,A_945,B_945,AZ,AZ,1.0,MESA,MESA,1.0,85212,85138,0.0,GLENSCOTT,GLENSCOTT WAREHOUSE AND STORAGE,1.0,,,4.0,1,,0.8235294117647058,0.8922208688788311
